id,lat,lng,date_taken,state
_Peev-D8pM-CkSoLSXE0GQ,-15.351578895385972,-41.168761810531215,2022-09,Bahia
_cthXpbXBjfq5XirSy61PQ,-9.52844731443445,-42.187338100530916,2022-08,Bahia
_eBvEV0kLW1AeAzR_VIfyw,-12.829441303186544,-38.230178661060215,2021-10,Bahia
_egA-ZQptGd2CUD-yL0dPA,-12.946497193754645,-41.04860153361525,2022-11,Bahia
_fVHKbtSPHbVUmnbQBLtjg,-12.486704477697689,-44.741383487576016,2022-08,Bahia
_mP02UgmIDGeUOZM5L2OuA,-12.234713350546853,-42.5510193236662,2022-08,Bahia
_mVAcyCNtWDrwcNEYGZTwg,-12.61505165907195,-38.74884907056927,2021-08,Bahia
_sH4Fg7UMPrgvnkb85DXxw,-10.833616348166887,-43.559374471784665,2022-08,Bahia
a1I5c5OORIjoCoAR9REd9Q,-10.62898619085105,-40.13523951986694,2012-04,Bahia
a5Lj7LasJ-CSDq5q25un7A,-12.74962154204332,-41.32645074348182,2022-11,Bahia
aA6Lu1JytbJ1RXeDbijqGQ,-10.98325264137681,-40.40579372316372,2022-08,Bahia
aB96yKI91qSX2t9WLCaegA,-11.851101261842441,-40.81733718466234,2019-02,Bahia
aSvGugX2gKbE1-scwEmOgQ,-14.089078598787898,-39.96609453544746,2019-07,Bahia
aT4rr-0vIkVvyAfHFJTcGQ,-9.457565089826055,-40.463453476679746,2022-07,Bahia
adPjDjnZ2rHLkC13bvrorQ,-11.330658845101329,-40.470769506618566,2012-01,Bahia
ap5SgfmLZDu3Xm-1IlUcIw,-13.631231296683321,-41.83940052528081,2022-09,Bahia
asrdjmuM8aSApVH8WCUjZg,-10.914609532386807,-42.49935268774821,2012-05,Bahia
atJ-_eID7eW7ZwzfyX8dkw,-12.495458254445964,-41.572630030345664,2012-01,Bahia
au4fCGNZSc8OdaS98GQ-wg,-11.11015361754612,-40.63453295034783,2022-08,Bahia
b-tYDyXUZ2S7rCtemczbjA,-13.941958375345099,-44.446370800571,2022-06,Bahia
bi0qeZZJp1jyNaEMjRQsHw,-10.234902396068033,-37.78953218220419,2022-10,Bahia
bqKv2wxBr_XRZjDjJQt4qA,-14.59550637485067,-39.054962597596,2012-01,Bahia
bylNzqfNL48THMz5_U7n6g,-14.887803355781216,-40.89165680463237,2022-09,Bahia
cNXtPyf910jmV5rx8b3jUA,-12.81637316050175,-39.91663528438023,2019-09,Bahia
cPZs-8MhHY94FgOPGHkPLw,-17.807815151983508,-40.15337063781891,2022-10,Bahia
cp1nCIDperOKFUZCL97o-Q,-12.971020858669318,-40.50099418898567,2018-12,Bahia
cuFFdWhgqRCVDohLYzUmnw,-12.420018754674032,-43.74588304233401,2012-09,Bahia
d06xlR79rd6XYnzk0e_OiA,-13.35008695504174,-42.27972439064298,2022-09,Bahia
d1Z8rXGGYyeZWGfGixjw_A,-16.304140886069646,-39.82034441497393,2022-07,Bahia
dBQbRx4hw6UUVqby3H2m6Q,-15.86519429752696,-39.45526879806768,2014-10,Bahia
dWmn02EU1nBXfErRgmArMg,-13.01873722567803,-39.239563297246875,2022-09,Bahia
dcKHvjd6t1Ou9cKJ0U0yGQ,-14.868688849386567,-40.79153997048198,2014-07,Bahia
doUrgOi8lMVFDR2kaxAEyA,-11.418889979460568,-43.28947640538631,2022-08,Bahia
dvL0FpUtY9mKE-alNekjbw,-12.654642481003435,-38.086085861502326,2022-03,Bahia
dyxRwqi4athMnMX0TU-csg,-10.097263482153984,-39.87597092815848,2012-08,Bahia
e04CwRHy-IN1qg9SIJPMyA,-12.666942123989076,-41.842599428343696,2022-10,Bahia
eNHfbXKZ7FDxb-VG19lf4Q,-12.222487007002506,-44.17199969020265,2022-08,Bahia
eWS1u2r3qwycKNV5SS8tBA,-12.705808964654969,-38.33910013269202,2022-07,Bahia
eWumE4IwJyKPLea5-FyrJw,-13.134448447648285,-40.13286522789565,2018-12,Bahia
eYEEHNbHnAJI9jkPp8iCsQ,-14.866267006276326,-39.6989315349882,2022-08,Bahia
edXD8mi9Yepr1HOeisuhBg,-12.980836545545879,-41.34574139759778,2022-10,Bahia
ekiqQCA1C7IE4xPkEzp6yQ,-11.565946968649293,-43.34660400664111,2022-08,Bahia
eugFNlqClynkK8kZICg_mA,-10.474971498981061,-39.11487260217875,2012-08,Bahia
f-MyzJjPglpRq7A5oN6kRw,-9.454437950829847,-38.20225438443034,2022-08,Bahia
f-x_xRmAnHLH1ZfVmT1wAA,-11.554322202493507,-46.001175637121186,2018-12,Bahia
f4pt08vQa71wQTC03hAyqQ,-11.239260613983037,-40.41706112612198,2012-01,Bahia
f5Z8TAKokZHcAgQsrnIQ9A,-11.103040470531335,-43.03453046004415,2022-08,Bahia
f8iaVfQuNDoRs4IeIptSNQ,-12.665851257430354,-38.11153882328589,2012-01,Bahia
fDJWU84I9FWNEaLqaB8hVQ,-15.313369414434627,-40.94327405517802,2022-10,Bahia
fV3GKlF6rRDXCZ6mr2fCcA,-11.790768795785633,-46.23057097360007,2018-12,Bahia
fW9Wus9WnEPA2OeGBSKFZA,-10.728634112648615,-40.10856280610367,2022-08,Bahia
faZd-wpt4YikMS14ysyuIQ,-11.492971693996381,-38.9925327196501,2021-12,Bahia
fmVJ0yx150Z9xKMrxv_FMg,-13.611937244644386,-42.551703600402334,2022-09,Bahia
fmlsV5eXq06Od95U5ERU2g,-12.777930099163216,-40.342494046557285,2018-12,Bahia
gCnHexB6SG_kVp29MkeOCA,-12.755561657088796,-39.554609698335646,2022-10,Bahia
gGai4G-hnyfbIKIpCkBbrw,-16.105001202872895,-39.84953787155657,2022-07,Bahia
gJ0nTmEmKn5UfGXWJmZgsw,-13.098600946577903,-39.809548989723226,2022-10,Bahia
gQVX4U0BaAvcFXousNp0IA,-11.448953721512627,-45.70001344770737,2012-03,Bahia
gSSGmkRcvahs-Uz37cazXg,-13.782095148349967,-39.95171534126059,2022-08,Bahia
gbepvJbzbEYauTdE4b23HQ,-10.180890064055593,-37.88951670357276,2022-10,Bahia
ggAPKTGd-gfY_QEI_Hv2Vw,-12.797833278843354,-39.82054200852116,2022-06,Bahia
h-0BQZT8Acpw0TL9Xj5cBw,-12.312820567226836,-42.59996464485291,2022-08,Bahia
h0JnTzrYEpnbTGx23MnvNA,-12.113266843098174,-45.26463377989926,2022-10,Bahia
hL-Nq1JgLdl94LR24d8sEg,-16.579341024532226,-39.55102603042561,2012-12,Bahia
hVPQGYww6FkCNTMfNd2jNw,-17.634825408833613,-39.25094604205705,2012-01,Bahia
haxYecCuOP0prOn1PrW1ew,-14.561380450916447,-41.15588791404739,2022-10,Bahia
heWK01o5_qAoEY-gWPtRXw,-12.699089736761643,-44.01553335886594,2012-08,Bahia
hgqqc81elMCQi2fsXdtI8g,-13.506006968976218,-39.75115924838228,2022-08,Bahia
hi8r1kLtXdVnxNuTEwhtIA,-9.460503201271598,-40.51560764529065,2022-10,Bahia
hsN8ex-S63EJzjLxHSDLdQ,-11.880316972856074,-40.444375110087925,2022-08,Bahia
i0CQrmfQrz4dQ074yu7a0Q,-17.282484153586537,-40.1031413325687,2022-11,Bahia
i8ib1Q919NMl9BaK__Tlig,-12.068147489028627,-44.311722901934566,2012-11,Bahia
iHeSusKAieoG4AiBDWjy6Q,-11.391036908077195,-41.545721031814615,2022-09,Bahia
iI6fM2Ozj-m94urEpawaCg,-10.045166239736941,-39.6246729389201,2022-10,Bahia
iU7O7nsthvQurBPK2cpFDg,-13.00147695365081,-40.53650287904613,2012-10,Bahia
iWQGGjWyIc4f-ICiE7UTjw,-12.48969110562404,-41.155178394081446,2022-08,Bahia
ihj6-rVGMS2QhlgvwKV0sg,-11.664614735487296,-39.00944963135503,2021-12,Bahia
iiHUtnhTpsyh3fGfafyxwg,-16.40780762861735,-39.12429282440811,2012-03,Bahia
io4BtBDFBXDDg0w8PZw20g,-11.848181579723422,-38.81788924765331,2021-09,Bahia
ipCOgb1oZDUMLQboL6Atvg,-10.659367269571641,-37.90447142117629,2019-01,Bahia
isqrtPHDOkAP7lR-yarf5g,-11.886215588796958,-37.581271407944286,2022-12,Bahia
iu-Ng4x-N5UGqnRDeaPPbQ,-10.487448900962637,-40.428779436693205,2012-05,Bahia
izrt5WsB4JgJ_wEJw1TCQg,-14.648645306394636,-39.34466740297716,2022-10,Bahia
j0LBfMNlXsHm6i4C9lFOfw,-11.80556455299899,-40.82397301765532,2019-10,Bahia
j490-vWw_H26i26Y9i-BfQ,-11.167119341005849,-42.040354794663614,2012-05,Bahia
jA7w2iIpidUPAf_odKzdRw,-11.319794107371376,-39.31568790639732,2022-09,Bahia
jLL7pHWx82ExIjuGWuxZRg,-9.675191031493917,-43.78625683392494,2022-08,Bahia
jR7c3i4QXMwVG6bfyBa-Wg,-11.901464188552579,-42.68920666648575,2022-08,Bahia
jS4AkVtJne-cZIo0zrrGdw,-13.961194845370398,-46.19776291127475,2022-06,Bahia
jUNggZK2J1dHNLRNwSb_2g,-15.240164246219447,-40.62156462484051,2014-09,Bahia
jZyCMJqz06dnNl6EUqXeDg,-12.013784960165644,-39.37468781170241,2021-12,Bahia
jgSw_z_FiREzAR_1Ev33IA,-15.596432872485476,-40.13358268184476,2022-08,Bahia
js78ZD9ZvrpowpSSeyqYOQ,-10.689755648041183,-40.13501092317239,2012-04,Bahia
k-joeepixWR1NfGtzTuOsA,-11.542269769221063,-39.301478523226635,2022-09,Bahia
k15yY_54izyMXDQSPLR_oA,-11.399779472350486,-38.55022690407175,2022-11,Bahia
kAWtrTqniNQUm4EjgtEtCw,-9.629889873090487,-42.60305329283036,2022-08,Bahia
kCDVXEcovlq8PCjZb6kRpA,-17.453304136770168,-40.17163280741343,2022-11,Bahia
kEucoVEZHIhxk9-kqiDZlw,-15.770534060485357,-39.49267788315163,2022-08,Bahia
kHXcbrFr-zhd34gjpPzeAA,-11.974700141472479,-38.194263740207994,2022-08,Bahia
kOmFtucD6WyLi22vpuxI4Q,-13.503332860792336,-39.95829630528599,2022-09,Bahia
kRKfJEbcShjTOwQ4v0wh9Q,-11.872916847592583,-37.63724948678832,2022-12,Bahia
kbUnv3P0sgyFiQHsTZiXqw,-13.355120129766817,-39.11473701321694,2022-09,Bahia
ki5xIjaAZp6ipFVERjJ11A,-10.596920480664949,-38.34452530738716,2019-09,Bahia
knJdGTSuy7QvjpJpby0Trg,-12.560451391112885,-38.06313648807174,2021-08,Bahia
kpg36Mu9lQwHAumk8Y45WA,-12.107297317238201,-38.41480347411312,2022-09,Bahia
kpkfDhqSnI-mGjP75xPcDQ,-12.890089465739914,-38.414719408342975,2019-05,Bahia
l0myx9TxyalJ-w_199pdpw,-11.44907039545113,-38.61569691059901,2021-10,Bahia
l5ObLRJt2dXb8A2zZX1oOw,-8.841790494657747,-38.76959710062425,2012-12,Bahia
l7n-LPutNbepUG5SVALexA,-12.20550423252462,-38.21720777113704,2021-09,Bahia
l8MLD0FT8VeOW8eau8mGTw,-13.572307087998691,-40.51061315546845,2022-09,Bahia
lBhkV1PPET_AQaabAY54hQ,-8.634076307368478,-39.5179951374867,2022-07,Bahia
lBi-68P-cMlvOtQTrNc79A,-12.118351248132734,-41.6282602344022,2022-10,Bahia
lGD_0oIwsFbX3XGSdIJt0A,-11.478665432424913,-41.792554138558785,2022-10,Bahia
lSCUlN7zaFvL5e76ZHOlRw,-14.757173052260493,-41.77062030868875,2022-07,Bahia
lWRaoq2nl8Cr3s7RESXWHQ,-15.251530617592229,-40.3719678196658,2022-08,Bahia
lXSXfmGi8DXdqQsv20zqCg,-12.358702541087894,-42.47485660790455,2022-08,Bahia
lYqzTE0xCs0lmXnbTq-XQg,-14.457143584706454,-39.543204311031666,2019-09,Bahia
lbg1LoqJmiq45Cqxzo_BUA,-12.25206628160797,-38.51749679046069,2019-05,Bahia
ld2H-E_NDEhk6WMVX1xrAQ,-12.427099255495984,-40.35420058923223,2019-02,Bahia
li3aCrTxy-BHfOmNanXn-A,-12.752964527656475,-38.777259781666295,2021-08,Bahia
ljMU2DYV9E0-vC0IOgfOcg,-12.187018690089445,-44.62582275571813,2022-10,Bahia
loun2dO7g99xcSXT7da06w,-13.728149798462365,-41.96641052217263,2022-09,Bahia
lpJsJ4qYPxzkbhtIxPsOsw,-12.283945991530448,-40.50277958121868,2012-03,Bahia
lsyaOp3vYDqKV8MN1fg7yw,-11.995601285688764,-41.00710917215279,2022-10,Bahia
m-l9GI_vcacpOuEvcypu8Q,-17.522149883610837,-39.72257783723458,2022-08,Bahia
m0ttZfBXYiTJOw_2bbgdYg,-17.7072763984207,-40.112402094083755,2022-10,Bahia
m55mTRXzq5sNyv9T3cCPXw,-11.527142659211359,-41.21228572200505,2022-08,Bahia
meU0xoDkeRk5VMN4KWVJQA,-12.828208465224792,-38.30376116496614,2021-07,Bahia
mfWtBl-P5I6-AqPvgh9Eow,-12.729266382746182,-38.162712067992175,2022-03,Bahia
mplbEhl2A6EJglCq4ncLxQ,-13.542290797547901,-40.06908707121474,2022-09,Bahia
n22t4-_8SKywKBU6iEBUWA,-10.032169143298113,-39.54884834180665,2022-10,Bahia
nDlMSdrtYGrrrpdwRwIy6w,-11.593514559241072,-40.07643262879999,2019-02,Bahia
nKQEyWE0qjEnZXtvtfOJDA,-11.652469292923492,-39.36506126144865,2022-09,Bahia
nSXRCNa7mbUUB1HaaXPP_Q,-12.355166513418595,-40.02878727416618,2022-11,Bahia
nYoVTinTUKtP8-2bA5ABmA,-11.295039633502348,-40.46397821710165,2012-01,Bahia
njcrKTUSEFGBAfjhaUx4CA,-13.33874912174634,-39.37914881992286,2022-08,Bahia
nlIPU3HOIY9ToGlHGC3SxA,-13.024774507721826,-40.49608145852352,2018-12,Bahia
nollOerWoRsj5aaGbBaHrg,-12.00848573082249,-45.575291987258076,2012-03,Bahia
nvM64xHkbdYjYDLhBOUgSw,-12.336854625701772,-45.0023259162913,2022-07,Bahia
nxPJ_WR-BK-pVP9qWVEltw,-9.270005587229683,-40.84363362732694,2022-07,Bahia
nyy7EIynC5MvbTJUF0X_Sg,-13.654188473486307,-40.65372228317193,2022-10,Bahia
oDLdpXU9NB58GeKipeVHJw,-15.870537789608,-39.123118678921216,2014-10,Bahia
oLaYZRJ0uv5sqRtJPhWRjg,-12.230039229697253,-42.78190860855904,2022-10,Bahia
oNDbsP-qH3kBD_sk2V9VcQ,-12.493121807747343,-39.68155870914634,2012-10,Bahia
oQ3b40XtYfbAlmlBt0rQxQ,-15.264892112372795,-40.96031028842974,2022-10,Bahia
oTHirrhnO64_kwKhOtFixA,-10.47556971184843,-39.11296162103375,2012-08,Bahia
oTXPaY7G4swYiuNk7R3ZJw,-9.67597836715386,-43.143212432929374,2022-08,Bahia
ogIsPAOMEFWiCtZPZWUdkw,-11.964485344868015,-40.19497221898141,2022-11,Bahia
oplVixhTbVns_IhJjzOYFg,-12.993300405744023,-41.81404250347503,2022-10,Bahia
opsoi-LuoHkmAN0pQwvolQ,-17.129470608045867,-39.43559746025397,2022-08,Bahia
otIcNb25Ykz3o13pvN-2ag,-12.043020625379473,-42.97333648038214,2022-08,Bahia
p3Aj1MQhRodlbqMe3FPNHA,-13.206401335357558,-43.352291702414135,2022-05,Bahia
p44AMEI6laWErYvTXX8_Kg,-11.414525934799933,-41.49693311752785,2022-09,Bahia
pJzSXLuutjVUWUlqdzujgg,-13.303885179960227,-40.97380447367824,2022-10,Bahia
pTs-ZGLPy6fskPxb8GsQRg,-17.887127373249857,-39.71791661424423,2022-08,Bahia
pftu2qcr6sFG3FEeQNuoaA,-13.853177633883643,-42.40352694864547,2022-09,Bahia
piT8DTYpwI74JRnGBiMSRQ,-14.413565900619261,-42.85192869674313,2019-02,Bahia
po0C0cJdiLoQPFiRTkhvng,-12.112196875855643,-45.271910121975736,2022-08,Bahia
ppMXHpUL-BBU3xXybZRPXA,-11.780616665540725,-39.46480908340472,2022-09,Bahia
pqbCczu3ILTfU25UtM8bFg,-15.795148349387185,-39.29679773996761,2014-09,Bahia
prFCB4wXfMpj0fV-CI7J8g,-12.730678671600323,-39.188578093869125,2022-08,Bahia
qB4eAaFNDm6UqxO9UiHPOA,-12.227285883263296,-43.67696073896916,2022-05,Bahia
qCQH30oUxij777mwOe9cNw,-14.87215286896184,-39.425683029807466,2022-11,Bahia
qEAXepMYSbXExfv0cAlQEw,-12.710662991222003,-39.67101547541428,2022-10,Bahia
qMbOLOR4AOuzBdF9Xkx8wA,-12.557075845079947,-38.66491033250533,2022-02,Bahia
qNbMxy29f8n4UJMXh-ov6g,-14.296770939692847,-39.00053012962696,2019-07,Bahia
qQPljDvLbTTJATuucoqUIg,-12.810604774446428,-41.8014978143282,2022-10,Bahia
qYuwkxtk1njmULFex71kTQ,-13.424357644342285,-39.416185523810476,2022-09,Bahia
qtcP2NyyfyNTx3GYqcfTDQ,-16.77068689239497,-39.343426835570014,2012-03,Bahia
quIhCuC-mQfT21g6GTuW_A,-17.109257509427348,-40.29107458667491,2012-03,Bahia
qyNUzCTO48B-lYXD9siR6A,-12.505264677735127,-38.305181310643206,2021-08,Bahia
r0JUGQ7wM1Pj6BNC0nq2nw,-13.489437196436056,-42.2282091485534,2019-02,Bahia
r1oR8XlXzEmHvlEUyXwLJw,-17.8790628119125,-39.72005670675831,2022-08,Bahia
r9deSVU1N9q2ytFYp-gbYQ,-8.868206421802306,-39.79833785920478,2022-07,Bahia
rKr3yAHyFYwhQBhDdmGHFQ,-10.966907863068949,-42.38313960283598,2012-05,Bahia
rPl2uDFnBC8oNhhxRfNZfA,-12.797274464250053,-39.5415840400558,2019-06,Bahia
rQ6nkzIPdxoFLKygrGJ24g,-16.88794337331792,-39.43235354775897,2012-10,Bahia
rUBwDKlufsWq1AzI4Spq0A,-15.472654515216329,-40.37958881002528,2012-03,Bahia
rdMWBLN5f3_fvV_xF-5sOg,-16.925454601241942,-40.1842913003302,2012-03,Bahia
rftCeiBXJ1a0exrJdh3bgw,-13.980357712579716,-38.9498148979446,2018-12,Bahia
rnx4KWC5rnQy8dhXvHT7dA,-14.27931491594615,-44.495787072503724,2012-03,Bahia
rox3NpBtK7TlVbrEE3C4yQ,-10.691134152554348,-37.86802820762269,2022-11,Bahia
s43vlOaWUkGUabcCxIztmg,-11.226523690261507,-38.48551110971135,2022-11,Bahia
s5oxBhv0Y9vPwFvbPHeczQ,-14.73769276858868,-40.096608961488414,2022-10,Bahia
sEo4q-heVj6PB4HM4BUdaA,-11.347250377108374,-41.66796203810666,2012-11,Bahia
sLwMvduQs5TjuXN0O_Km6Q,-12.944669662041473,-38.33738730181861,2019-04,Bahia
sPxqk7XW4e4F_xpuG8vbWw,-16.79443309571828,-39.28869906084258,2012-03,Bahia
sVc6AjNQCcu25kFImEpE4Q,-10.615149865469256,-40.131720783901166,2022-08,Bahia
t1HjPo7IqoqaE2mZDhqavQ,-12.169564190897715,-43.54805333527051,2019-02,Bahia
tXRAKkrhIkP7ErHc99NHWA,-12.248894889656675,-39.33642625103648,2022-10,Bahia
tYrv7PchK80_SLp3CSdSsg,-13.389168463369593,-40.47269386124535,2018-12,Bahia
tbDGe3H6OIcY9dw3d16b0Q,-12.25099154720318,-39.20739405152081,2022-09,Bahia
tssbG91O_6sYsDLMTa5HYQ,-17.127948114081075,-39.43696208639628,2022-08,Bahia
tsxdeF_o3vJRWiDOUSQs4g,-12.159935733238298,-44.845848946471946,2022-06,Bahia
u-omVhRasnsp_TFhtYPuQA,-13.13236864338594,-41.63317056543581,2019-02,Bahia
u44Bdld1KHsy8VN_0UXFHg,-14.646724352965023,-41.75152913574538,2022-07,Bahia
uHQ_BbTyuHm9DQ0ViIMBAw,-11.683162926030997,-41.37563229377263,2019-10,Bahia
uN9gUjIqFFDjgGeW_SRo2g,-9.723476607185395,-41.196062709933805,2019-09,Bahia
u_6zLKLttLSehrK1Mu9JbQ,-13.646062214808838,-44.44223903022294,2022-05,Bahia
ucADJKcxX0DH1wbgJRpbIw,-10.539031226030845,-40.03714137882373,2012-01,Bahia
uhTWyWeQ9mLJRv0JXL17oQ,-14.688655085444232,-41.57042025701859,2022-07,Bahia
uo3HYXYpya3-mbHUWfDqYQ,-12.35952175522527,-44.96883546217424,2022-07,Bahia
v-Z0tgP1JMb886V9FHTsqQ,-14.736041031268488,-39.06492557174003,2012-01,Bahia
v1meDAOBVgYuOElghRB-WA,-15.12240711740618,-40.37308367195872,2019-09,Bahia
vEXhBYSym0cpmfISSbzNJw,-13.627505920306414,-41.31078892130188,2022-10,Bahia
vKHLweVDHcPXtEWyKlZrpw,-10.218945771021131,-39.09157493727062,2022-06,Bahia
vNSB0TRNBfnJLDxApXIeKA,-11.571308756584143,-39.50695424517043,2022-09,Bahia
vSAGK0KrbYAlD_3JEyco5g,-14.796061119800928,-40.78266338196507,2022-07,Bahia
vVi6y9P3utAsza66DI0rKQ,-12.56302238290059,-42.2155290440371,2022-10,Bahia
vka5s-aUTe6mv9LOz6zMlA,-15.022369903704416,-41.289523239106956,2022-10,Bahia
vtEUKfXvHmNmrCeap62kag,-14.596848042595678,-40.43682073369859,2022-09,Bahia
vuou02g5Rt-7EslH-pK6HA,-12.82604855845631,-38.48690885080811,2022-09,Bahia
w1PFP8CKgf6VjIgEB7A5nA,-11.893684993965739,-37.5852921796143,2022-12,Bahia
w3MfLmpLfIzP2I39QdLM5g,-13.143511468627953,-43.322263672694284,2022-05,Bahia
w6QkHqeKguQyYE-1uVYfFg,-12.712536488445382,-38.60826628655298,2021-07,Bahia
w78NgjYCb8PLxB2-bKe1mw,-12.59537163877399,-44.720176337544125,2022-08,Bahia
wCHlN9F0HGBpqJD_yDVBaA,-13.268311553497433,-39.65780894556853,2022-10,Bahia
wNPlxzlkl3-YCp3gHLaA-w,-13.852009474520981,-42.191110552407665,2022-09,Bahia
wUT9vE0yLlqGTsFTihWknA,-13.652855459849338,-41.8406577281626,2022-09,Bahia
wdlbRvs_SpaDPF0IxyOFaA,-9.643900159426543,-42.2427531209693,2022-08,Bahia
wecc4SXKBD_pyeVTbEx1dA,-13.804222722265443,-40.68476165995392,2022-10,Bahia
wgfw7YWMJaQ1N61pzMWNsQ,-13.987434204353624,-41.7796370450429,2022-10,Bahia
whoxyWACJvsmrFy_Q1l6fQ,-12.715576363388479,-39.64813402484416,2022-10,Bahia
wiSteaxZZVv4uQi1oftsFg,-10.201060837651003,-40.21928205687376,2022-08,Bahia
wmNmlf4O9x7cHAWRGGHKgw,-15.592080041886977,-40.2904904851462,2022-08,Bahia
wqt1_P33_CYiR5ufhwS3bg,-10.239671659806412,-40.13278670823736,2012-08,Bahia
x6OaXh8CYWKh3DAJTXkbfg,-12.121785070355749,-43.17482148345297,2022-10,Bahia
x8GDdmncfsX0LKdN5Crdaw,-9.452035386985475,-40.50463339654805,2012-01,Bahia
xCIRtDzQzRiFTolScLyLZA,-12.903473914475372,-41.30719919347324,2012-01,Bahia
xJcDzv3mABsCznwk1XpFEw,-10.717931140546334,-39.52548655632259,2012-11,Bahia
xcmQzpfbmJMqPLiXLq8rRA,-17.45839710280536,-40.19452336532622,2012-02,Bahia
xnICjS1k2lt4KewMfwVmpg,-12.732745513985263,-39.6112299763083,2022-10,Bahia
xs9-ds_lhU_mwXsV4Y2Gyw,-11.717185532834392,-38.73754319675323,2021-12,Bahia
xu5kZkG_Tztd0ksi6y4GRQ,-10.446455465260081,-40.78715724406333,2022-08,Bahia
xuDaLphaH9rZXlmALF49xQ,-13.071495312908977,-40.00070127732972,2019-06,Bahia
yKLmOf57cqMm_yqjAtBx7w,-14.439369511956551,-41.9404735033369,2014-10,Bahia
yOAyYz-kIpxsHqVW61oTSg,-15.518192302274427,-39.005735862953514,2019-09,Bahia
yvW076riIhv-5qNTMRI3rg,-16.295592722812618,-39.055620902631404,2022-06,Bahia
yxdivA5FF0vtDbOHOdh1mA,-13.61831846794576,-41.82652673312804,2022-09,Bahia
zVsgJyuR5rtnT3m2e2raTw,-12.775574179401175,-40.22862519044733,2019-09,Bahia
zWOLK39VsyZwvOWD-iNBdQ,-14.613194760624738,-42.44336448248159,2019-02,Bahia
z_oa2Z1uRw_t7GOnE-seOQ,-13.012590796424117,-39.90199373874748,2022-10,Bahia
zl9a-zP0WXLpPX69tWxMlg,-12.15458804490682,-43.9329614202166,2019-02,Bahia
zmi6EqGutTOofYYc2WD9Xg,-15.018937511733217,-40.06683224782509,2022-10,Bahia
zs4T5n3s2wC0DXyjUinOmA,-10.027006389112518,-38.54494435456686,2022-11,Bahia
zsGxEF9VYumfo5Y3mssL0w,-13.28402366618474,-38.97600227372402,2011-12,Bahia
zvYRPdla0rt-cMFsyHqv-Q,-11.474984638133078,-37.93154515422202,2021-10,Bahia
-6bKDinNthFMUJoBWTMqDQ,-26.564962509654094,-51.92721730752629,2022-06,Paraná
-8Paa9hPyO2OaBxq-xIVHg,-23.549175104084966,-51.34101662484834,2011-10,Paraná
-JucJV8cFwHFnYb66uKG0g,-25.326080570699894,-48.26096939920865,2013-11,Paraná
-QbjkdXFSG18s6wOcbj1sg,-26.3625814641251,-52.401670143350145,2019-01,Paraná
-RMbyWZ_sTE5qIhNpvsNHA,-23.1214838299064,-51.54156800297632,2023-04,Paraná
-XqNyu7wQLUzhc7uqPWN3w,-25.420773049907204,-54.45733880254166,2021-09,Paraná
-eXtmskQ0jEOfjRGu37AaA,-24.012844990285767,-53.69719228429385,2021-09,Paraná
-h4nCjy1abJnREGo2wWlBQ,-22.73977364124433,-52.132549494526465,2022-08,Paraná
-ozQUNlGrTFmswI1t1eYmg,-26.074526883026074,-49.801172586724014,2021-08,Paraná
-uAOqVCsuVOKgpbWRXLUBg,-23.942243048156804,-52.46636255821041,2021-10,Paraná
-xNpQpeFJcr4w20ybJRr4w,-23.60529002694983,-51.693064740895394,2023-04,Paraná
-ylHHBzekTTMB212854erQ,-24.898288136384046,-53.159872428061504,2022-09,Paraná
04oYqtfyGhy52PD4Sj_fbQ,-25.023803901100273,-52.10704513267827,2011-10,Paraná
06pRiC9GpY0a8bgS_jSrXg,-25.415213254411025,-49.645593529181234,2021-09,Paraná
0GmITrekTSqkCxpEWc8oKw,-24.97817629791147,-49.083786406903535,2022-01,Paraná
0IeOvxUT8D2nflJMuXbzGg,-25.829100605050535,-53.69315780930805,2021-10,Paraná
0X10SM_-Va4kz2cMQ9EvWw,-25.37663713233693,-51.51373238842502,2011-10,Paraná
0YX2CpQlRdWFbn4g2p8aqw,-23.47363359172816,-50.170035267572594,2022-07,Paraná
0_tvk41k_ZbhXYS5up5U2g,-23.972329315925826,-51.32661759966255,2023-04,Paraná
0gCxp4H7ON4mCr98-KNgbA,-25.42975430691078,-52.9331843335952,2018-12,Paraná
0pnXFU8rChqsMs40zMYBOA,-24.746559683851284,-49.32817166225197,2022-10,Paraná
157qRvaNvdJBXTbKkps6kw,-23.886927128450253,-51.26167483991988,2022-06,Paraná
1DbRQqfsSrVKCtXfHMT3tg,-26.24016126677437,-53.26394734121175,2022-06,Paraná
1EQjvi2qUcuRjrTSmd581Q,-24.965685117972246,-53.70655868700027,2021-08,Paraná
1J0AeunZrKQ6HqUx7986qg,-25.826882147083264,-53.302356564419576,2019-01,Paraná
1LEQC4IoAM0T3aWr3h5zVg,-24.107349813740257,-52.729308350684484,2022-07,Paraná
1WILkPOJ3mpsl94b95-5HA,-24.285072397144262,-53.09008093413467,2023-04,Paraná
1qondQO9Z0-jz9ZejYWUVw,-25.385730106631456,-52.16775103825518,2022-07,Paraná
1z_UwRc4734BKVK_GofiWA,-26.020648519616934,-49.67493543471538,2022-07,Paraná
2-jBlJzSWuJzWI4q50A5Zw,-24.36210178816748,-52.47406079819673,2018-12,Paraná
22FpUHcMzdjbyHFLbPzFDw,-25.77200333714429,-53.79592117311432,2022-06,Paraná
